document_id,method,judge,criterion,score,ok,error,prompt_tokens,completion_tokens
afa001a6b6c98a1d,lit_informed_tight,llama-3.3-70b,clarity,90,True,,574,70
afa001a6b6c98a1d,lit_informed_tight,llama-3.3-70b,informativeness,55,True,,613,105
afa001a6b6c98a1d,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,567,50
afa001a6b6c98a1d,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,603,82
98bea07985b4d1b5,naive_tight,llama-3.3-70b,clarity,90,True,,628,80
98bea07985b4d1b5,naive_tight,llama-3.3-70b,informativeness,80,True,,667,108
98bea07985b4d1b5,naive_tight,gemini-2.0-flash,clarity,75,True,,624,55
98bea07985b4d1b5,naive_tight,gemini-2.0-flash,informativeness,55,True,,660,61
98bea07985b4d1b5,lit_informed_tight,llama-3.3-70b,clarity,90,True,,639,79
98bea07985b4d1b5,lit_informed_tight,llama-3.3-70b,informativeness,81,True,,678,84
98bea07985b4d1b5,lit_informed_tight,gemini-2.0-flash,clarity,75,True,,633,60
98bea07985b4d1b5,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,669,57
78016acbd843c47b,naive_tight,llama-3.3-70b,clarity,90,True,,627,80
78016acbd843c47b,naive_tight,llama-3.3-70b,informativeness,78,True,,666,91
78016acbd843c47b,naive_tight,gemini-2.0-flash,clarity,85,True,,622,41
78016acbd843c47b,naive_tight,gemini-2.0-flash,informativeness,65,True,,658,65
78016acbd843c47b,lit_informed_tight,llama-3.3-70b,clarity,90,True,,611,56
78016acbd843c47b,lit_informed_tight,llama-3.3-70b,informativeness,68,True,,650,119
78016acbd843c47b,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,604,48
78016acbd843c47b,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,640,69
f3faa9271ec62f4f,naive_tight,llama-3.3-70b,clarity,90,True,,568,95
f3faa9271ec62f4f,naive_tight,llama-3.3-70b,informativeness,55,True,,607,89
f3faa9271ec62f4f,naive_tight,gemini-2.0-flash,clarity,72,True,,561,63
f3faa9271ec62f4f,naive_tight,gemini-2.0-flash,informativeness,55,True,,597,61
f3faa9271ec62f4f,lit_informed_tight,llama-3.3-70b,clarity,90,True,,569,84
f3faa9271ec62f4f,lit_informed_tight,llama-3.3-70b,informativeness,68,True,,608,97
f3faa9271ec62f4f,lit_informed_tight,gemini-2.0-flash,clarity,75,True,,563,65
f3faa9271ec62f4f,lit_informed_tight,gemini-2.0-flash,informativeness,70,True,,599,62
02141d01a5d94a1a,naive_tight,llama-3.3-70b,clarity,98,True,,659,79
02141d01a5d94a1a,naive_tight,llama-3.3-70b,informativeness,70,True,,698,103
02141d01a5d94a1a,naive_tight,gemini-2.0-flash,clarity,90,True,,651,49
02141d01a5d94a1a,naive_tight,gemini-2.0-flash,informativeness,55,True,,687,60
02141d01a5d94a1a,lit_informed_tight,llama-3.3-70b,clarity,95,True,,639,61
02141d01a5d94a1a,lit_informed_tight,llama-3.3-70b,informativeness,60,True,,678,85
02141d01a5d94a1a,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,633,41
02141d01a5d94a1a,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,669,71
4f5f9ecdc083eaab,naive_tight,llama-3.3-70b,clarity,90,True,,560,81
4f5f9ecdc083eaab,naive_tight,llama-3.3-70b,informativeness,80,True,,599,83
4f5f9ecdc083eaab,naive_tight,gemini-2.0-flash,clarity,85,True,,555,45
4f5f9ecdc083eaab,naive_tight,gemini-2.0-flash,informativeness,70,True,,591,62
4f5f9ecdc083eaab,lit_informed_tight,llama-3.3-70b,clarity,85,True,,554,71
4f5f9ecdc083eaab,lit_informed_tight,llama-3.3-70b,informativeness,73,True,,593,96
4f5f9ecdc083eaab,lit_informed_tight,gemini-2.0-flash,clarity,75,True,,549,68
4f5f9ecdc083eaab,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,585,52
6409a81d27eddbbd,naive_tight,llama-3.3-70b,clarity,90,True,,630,76
6409a81d27eddbbd,naive_tight,llama-3.3-70b,informativeness,65,True,,669,103
6409a81d27eddbbd,naive_tight,gemini-2.0-flash,clarity,85,True,,624,60
6409a81d27eddbbd,naive_tight,gemini-2.0-flash,informativeness,65,True,,660,74
6409a81d27eddbbd,lit_informed_tight,llama-3.3-70b,clarity,90,True,,615,76
6409a81d27eddbbd,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,654,104
6409a81d27eddbbd,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,609,48
6409a81d27eddbbd,lit_informed_tight,gemini-2.0-flash,informativeness,70,True,,645,71
9c62f807c3c1c798,naive_tight,llama-3.3-70b,clarity,96,True,,621,96
9c62f807c3c1c798,naive_tight,llama-3.3-70b,informativeness,70,True,,660,97
9c62f807c3c1c798,naive_tight,gemini-2.0-flash,clarity,85,True,,616,45
9c62f807c3c1c798,naive_tight,gemini-2.0-flash,informativeness,65,True,,652,79
9c62f807c3c1c798,lit_informed_tight,llama-3.3-70b,clarity,95,True,,614,86
9c62f807c3c1c798,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,653,83
9c62f807c3c1c798,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,610,45
9c62f807c3c1c798,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,646,86
e56714e1f979edac,naive_tight,llama-3.3-70b,clarity,90,True,,561,83
e56714e1f979edac,naive_tight,llama-3.3-70b,informativeness,41,True,,600,91
e56714e1f979edac,naive_tight,gemini-2.0-flash,clarity,85,True,,554,50
e56714e1f979edac,naive_tight,gemini-2.0-flash,informativeness,55,True,,590,67
e56714e1f979edac,lit_informed_tight,llama-3.3-70b,clarity,90,True,,562,75
e56714e1f979edac,lit_informed_tight,llama-3.3-70b,informativeness,30,True,,601,114
e56714e1f979edac,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,555,45
e56714e1f979edac,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,591,72
33540b7c5a2f3abe,naive_tight,llama-3.3-70b,clarity,95,True,,630,91
33540b7c5a2f3abe,naive_tight,llama-3.3-70b,informativeness,60,True,,669,97
33540b7c5a2f3abe,naive_tight,gemini-2.0-flash,clarity,85,True,,620,57
33540b7c5a2f3abe,naive_tight,gemini-2.0-flash,informativeness,55,True,,656,78
33540b7c5a2f3abe,lit_informed_tight,llama-3.3-70b,clarity,90,True,,630,72
33540b7c5a2f3abe,lit_informed_tight,llama-3.3-70b,informativeness,81,True,,669,100
33540b7c5a2f3abe,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,623,62
33540b7c5a2f3abe,lit_informed_tight,gemini-2.0-flash,informativeness,70,True,,659,68
6e09710086db9df2,naive_tight,llama-3.3-70b,clarity,95,True,,637,76
6e09710086db9df2,naive_tight,llama-3.3-70b,informativeness,77,True,,676,86
6e09710086db9df2,naive_tight,gemini-2.0-flash,clarity,85,True,,627,49
6e09710086db9df2,naive_tight,gemini-2.0-flash,informativeness,65,True,,663,61
6e09710086db9df2,lit_informed_tight,llama-3.3-70b,clarity,90,True,,641,76
6e09710086db9df2,lit_informed_tight,llama-3.3-70b,informativeness,78,True,,680,85
6e09710086db9df2,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,633,49
6e09710086db9df2,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,669,77
fcc0cd15fb81c771,naive_tight,llama-3.3-70b,clarity,90,True,,622,77
fcc0cd15fb81c771,naive_tight,llama-3.3-70b,informativeness,70,True,,661,116
fcc0cd15fb81c771,naive_tight,gemini-2.0-flash,clarity,75,True,,616,66
fcc0cd15fb81c771,naive_tight,gemini-2.0-flash,informativeness,70,True,,652,69
fcc0cd15fb81c771,lit_informed_tight,llama-3.3-70b,clarity,90,True,,623,96
fcc0cd15fb81c771,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,662,85
fcc0cd15fb81c771,lit_informed_tight,gemini-2.0-flash,clarity,75,True,,615,60
fcc0cd15fb81c771,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,651,66
615723e94db23a21,naive_tight,llama-3.3-70b,clarity,95,True,,648,74
615723e94db23a21,naive_tight,llama-3.3-70b,informativeness,80,True,,687,104
615723e94db23a21,naive_tight,gemini-2.0-flash,clarity,85,True,,639,48
615723e94db23a21,naive_tight,gemini-2.0-flash,informativeness,65,True,,675,67
615723e94db23a21,lit_informed_tight,llama-3.3-70b,clarity,90,True,,653,87
615723e94db23a21,lit_informed_tight,llama-3.3-70b,informativeness,81,True,,692,104
615723e94db23a21,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,645,48
615723e94db23a21,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,681,67
d02f0c3591344ac1,naive_tight,llama-3.3-70b,clarity,90,True,,630,84
d02f0c3591344ac1,naive_tight,llama-3.3-70b,informativeness,40,True,,669,105
d02f0c3591344ac1,naive_tight,gemini-2.0-flash,clarity,85,True,,623,49
d02f0c3591344ac1,naive_tight,gemini-2.0-flash,informativeness,50,True,,659,64
d02f0c3591344ac1,lit_informed_tight,llama-3.3-70b,clarity,95,True,,637,84
d02f0c3591344ac1,lit_informed_tight,llama-3.3-70b,informativeness,85,True,,676,93
d02f0c3591344ac1,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,632,53
d02f0c3591344ac1,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,668,72
6733d4d6ca76c4b4,naive_tight,llama-3.3-70b,clarity,90,True,,636,88
6733d4d6ca76c4b4,naive_tight,llama-3.3-70b,informativeness,68,True,,675,110
6733d4d6ca76c4b4,naive_tight,gemini-2.0-flash,clarity,85,True,,634,41
6733d4d6ca76c4b4,naive_tight,gemini-2.0-flash,informativeness,70,True,,670,61
6733d4d6ca76c4b4,lit_informed_tight,llama-3.3-70b,clarity,90,True,,630,81
6733d4d6ca76c4b4,lit_informed_tight,llama-3.3-70b,informativeness,82,True,,669,106
6733d4d6ca76c4b4,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,635,48
6733d4d6ca76c4b4,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,671,85
6ae4a216764c6520,naive_tight,llama-3.3-70b,clarity,90,True,,590,76
6ae4a216764c6520,naive_tight,llama-3.3-70b,informativeness,68,True,,629,91
6ae4a216764c6520,naive_tight,gemini-2.0-flash,clarity,85,True,,584,45
6ae4a216764c6520,naive_tight,gemini-2.0-flash,informativeness,65,True,,620,62
6ae4a216764c6520,lit_informed_tight,llama-3.3-70b,clarity,90,True,,592,82
6ae4a216764c6520,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,631,82
6ae4a216764c6520,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,586,46
6ae4a216764c6520,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,622,59
83feae4bde90086b,naive_tight,llama-3.3-70b,clarity,95,True,,635,80
83feae4bde90086b,naive_tight,llama-3.3-70b,informativeness,81,True,,674,91
83feae4bde90086b,naive_tight,gemini-2.0-flash,clarity,85,True,,627,49
83feae4bde90086b,naive_tight,gemini-2.0-flash,informativeness,65,True,,663,68
83feae4bde90086b,lit_informed_tight,llama-3.3-70b,clarity,95,True,,633,74
83feae4bde90086b,lit_informed_tight,llama-3.3-70b,informativeness,81,True,,672,96
83feae4bde90086b,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,625,54
83feae4bde90086b,lit_informed_tight,gemini-2.0-flash,informativeness,70,True,,661,80
a74f03dcc3218817,naive_tight,llama-3.3-70b,clarity,95,True,,613,72
a74f03dcc3218817,naive_tight,llama-3.3-70b,informativeness,65,True,,652,83
a74f03dcc3218817,naive_tight,gemini-2.0-flash,clarity,85,True,,599,51
a74f03dcc3218817,naive_tight,gemini-2.0-flash,informativeness,55,True,,635,65
a74f03dcc3218817,lit_informed_tight,llama-3.3-70b,clarity,90,True,,644,84
a74f03dcc3218817,lit_informed_tight,llama-3.3-70b,informativeness,78,True,,683,94
a74f03dcc3218817,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,631,48
a74f03dcc3218817,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,667,69
8b7bfa403878417d,naive_tight,llama-3.3-70b,clarity,98,True,,639,79
8b7bfa403878417d,naive_tight,llama-3.3-70b,informativeness,50,True,,678,85
8b7bfa403878417d,naive_tight,gemini-2.0-flash,clarity,85,True,,630,46
8b7bfa403878417d,naive_tight,gemini-2.0-flash,informativeness,45,True,,666,61
8b7bfa403878417d,lit_informed_tight,llama-3.3-70b,clarity,95,True,,647,86
8b7bfa403878417d,lit_informed_tight,llama-3.3-70b,informativeness,81,True,,686,96
8b7bfa403878417d,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,641,50
8b7bfa403878417d,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,677,74
0af4104b11b4049c,naive_tight,llama-3.3-70b,clarity,95,True,,639,81
0af4104b11b4049c,naive_tight,llama-3.3-70b,informativeness,82,True,,678,100
0af4104b11b4049c,naive_tight,gemini-2.0-flash,clarity,85,True,,630,53
0af4104b11b4049c,naive_tight,gemini-2.0-flash,informativeness,65,True,,666,80
0af4104b11b4049c,lit_informed_tight,llama-3.3-70b,clarity,95,True,,630,87
0af4104b11b4049c,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,669,101
0af4104b11b4049c,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,620,49
0af4104b11b4049c,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,656,89
2264ff11742e116d,naive_tight,llama-3.3-70b,clarity,90,True,,617,78
2264ff11742e116d,naive_tight,llama-3.3-70b,informativeness,81,True,,656,97
2264ff11742e116d,naive_tight,gemini-2.0-flash,clarity,85,True,,616,50
2264ff11742e116d,naive_tight,gemini-2.0-flash,informativeness,65,True,,652,76
2264ff11742e116d,lit_informed_tight,llama-3.3-70b,clarity,90,True,,613,76
2264ff11742e116d,lit_informed_tight,llama-3.3-70b,informativeness,81,True,,652,97
2264ff11742e116d,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,612,55
2264ff11742e116d,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,648,70
0df1701d0efb7215,naive_tight,llama-3.3-70b,clarity,90,True,,648,91
0df1701d0efb7215,naive_tight,llama-3.3-70b,informativeness,70,True,,687,107
0df1701d0efb7215,naive_tight,gemini-2.0-flash,clarity,68,True,,642,44
0df1701d0efb7215,naive_tight,gemini-2.0-flash,informativeness,55,True,,678,61
0df1701d0efb7215,lit_informed_tight,llama-3.3-70b,clarity,90,True,,617,79
0df1701d0efb7215,lit_informed_tight,llama-3.3-70b,informativeness,65,True,,656,97
0df1701d0efb7215,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,614,45
0df1701d0efb7215,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,650,71
b72ca9812ae25b42,naive_tight,llama-3.3-70b,clarity,95,True,,631,74
b72ca9812ae25b42,naive_tight,llama-3.3-70b,informativeness,81,True,,670,95
b72ca9812ae25b42,naive_tight,gemini-2.0-flash,clarity,85,True,,628,41
b72ca9812ae25b42,naive_tight,gemini-2.0-flash,informativeness,65,True,,664,84
b72ca9812ae25b42,lit_informed_tight,llama-3.3-70b,clarity,95,True,,648,92
b72ca9812ae25b42,lit_informed_tight,llama-3.3-70b,informativeness,90,True,,687,107
b72ca9812ae25b42,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,643,41
b72ca9812ae25b42,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,679,91
c3e22d0152080e15,naive_tight,llama-3.3-70b,clarity,90,True,,628,82
c3e22d0152080e15,naive_tight,llama-3.3-70b,informativeness,65,True,,667,100
c3e22d0152080e15,naive_tight,gemini-2.0-flash,clarity,68,True,,623,51
c3e22d0152080e15,naive_tight,gemini-2.0-flash,informativeness,55,True,,659,77
c3e22d0152080e15,lit_informed_tight,llama-3.3-70b,clarity,90,True,,625,83
c3e22d0152080e15,lit_informed_tight,llama-3.3-70b,informativeness,77,True,,664,104
c3e22d0152080e15,lit_informed_tight,gemini-2.0-flash,clarity,75,True,,617,49
c3e22d0152080e15,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,653,70
b93be662490b5075,naive_tight,llama-3.3-70b,clarity,90,True,,579,80
b93be662490b5075,naive_tight,llama-3.3-70b,informativeness,80,True,,618,97
b93be662490b5075,naive_tight,gemini-2.0-flash,clarity,85,True,,573,52
b93be662490b5075,naive_tight,gemini-2.0-flash,informativeness,70,True,,609,72
b93be662490b5075,lit_informed_tight,llama-3.3-70b,clarity,90,True,,592,74
b93be662490b5075,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,631,97
b93be662490b5075,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,586,45
b93be662490b5075,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,622,76
4be7e877ca9e3d47,naive_tight,llama-3.3-70b,clarity,90,True,,606,79
4be7e877ca9e3d47,naive_tight,llama-3.3-70b,informativeness,80,True,,645,101
4be7e877ca9e3d47,naive_tight,gemini-2.0-flash,clarity,85,True,,597,46
4be7e877ca9e3d47,naive_tight,gemini-2.0-flash,informativeness,65,True,,633,72
4be7e877ca9e3d47,lit_informed_tight,llama-3.3-70b,clarity,90,True,,614,89
4be7e877ca9e3d47,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,653,113
4be7e877ca9e3d47,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,604,47
4be7e877ca9e3d47,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,640,74
81b1a5180a515125,naive_tight,llama-3.3-70b,clarity,85,True,,583,73
81b1a5180a515125,naive_tight,llama-3.3-70b,informativeness,40,True,,622,97
81b1a5180a515125,naive_tight,gemini-2.0-flash,clarity,75,True,,579,54
81b1a5180a515125,naive_tight,gemini-2.0-flash,informativeness,55,True,,615,69
81b1a5180a515125,lit_informed_tight,llama-3.3-70b,clarity,90,True,,599,90
81b1a5180a515125,lit_informed_tight,llama-3.3-70b,informativeness,68,True,,638,109
81b1a5180a515125,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,596,45
81b1a5180a515125,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,632,74
86bf9e5a6cd627a6,naive_tight,llama-3.3-70b,clarity,95,True,,633,77
86bf9e5a6cd627a6,naive_tight,llama-3.3-70b,informativeness,80,True,,672,90
86bf9e5a6cd627a6,naive_tight,gemini-2.0-flash,clarity,85,True,,627,50
86bf9e5a6cd627a6,naive_tight,gemini-2.0-flash,informativeness,75,True,,663,66
86bf9e5a6cd627a6,lit_informed_tight,llama-3.3-70b,clarity,95,True,,619,76
86bf9e5a6cd627a6,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,658,103
86bf9e5a6cd627a6,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,613,48
86bf9e5a6cd627a6,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,649,89
929a516ce2503291,naive_tight,llama-3.3-70b,clarity,95,True,,621,74
929a516ce2503291,naive_tight,llama-3.3-70b,informativeness,60,True,,660,113
929a516ce2503291,naive_tight,gemini-2.0-flash,clarity,85,True,,617,45
929a516ce2503291,naive_tight,gemini-2.0-flash,informativeness,55,True,,653,73
929a516ce2503291,lit_informed_tight,llama-3.3-70b,clarity,95,True,,622,85
929a516ce2503291,lit_informed_tight,llama-3.3-70b,informativeness,60,True,,661,105
929a516ce2503291,lit_informed_tight,gemini-2.0-flash,clarity,90,True,,616,45
929a516ce2503291,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,652,69
42e41f7467e16003,naive_tight,llama-3.3-70b,clarity,90,True,,617,94
42e41f7467e16003,naive_tight,llama-3.3-70b,informativeness,75,True,,656,92
42e41f7467e16003,naive_tight,gemini-2.0-flash,clarity,72,True,,610,54
42e41f7467e16003,naive_tight,gemini-2.0-flash,informativeness,65,True,,646,75
42e41f7467e16003,lit_informed_tight,llama-3.3-70b,clarity,90,True,,596,85
42e41f7467e16003,lit_informed_tight,llama-3.3-70b,informativeness,73,True,,635,90
42e41f7467e16003,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,591,51
42e41f7467e16003,lit_informed_tight,gemini-2.0-flash,informativeness,70,True,,627,79
4bca86b14c741ade,naive_tight,llama-3.3-70b,clarity,90,True,,578,78
4bca86b14c741ade,naive_tight,llama-3.3-70b,informativeness,55,True,,617,102
4bca86b14c741ade,naive_tight,gemini-2.0-flash,clarity,85,True,,573,53
4bca86b14c741ade,naive_tight,gemini-2.0-flash,informativeness,65,True,,609,69
4bca86b14c741ade,lit_informed_tight,llama-3.3-70b,clarity,90,True,,571,77
4bca86b14c741ade,lit_informed_tight,llama-3.3-70b,informativeness,55,True,,610,106
4bca86b14c741ade,lit_informed_tight,gemini-2.0-flash,clarity,90,True,,565,54
4bca86b14c741ade,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,601,65
73b7fb30a6f7422b,naive_tight,llama-3.3-70b,clarity,95,True,,633,87
73b7fb30a6f7422b,naive_tight,llama-3.3-70b,informativeness,85,True,,672,92
73b7fb30a6f7422b,naive_tight,gemini-2.0-flash,clarity,85,True,,627,45
73b7fb30a6f7422b,naive_tight,gemini-2.0-flash,informativeness,55,True,,663,59
73b7fb30a6f7422b,lit_informed_tight,llama-3.3-70b,clarity,90,True,,618,79
73b7fb30a6f7422b,lit_informed_tight,llama-3.3-70b,informativeness,90,True,,657,91
73b7fb30a6f7422b,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,611,53
73b7fb30a6f7422b,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,647,72
1919e8193980ed65,naive_tight,llama-3.3-70b,clarity,90,True,,607,83
1919e8193980ed65,naive_tight,llama-3.3-70b,informativeness,80,True,,646,98
1919e8193980ed65,naive_tight,gemini-2.0-flash,clarity,85,True,,604,50
1919e8193980ed65,naive_tight,gemini-2.0-flash,informativeness,70,True,,640,64
1919e8193980ed65,lit_informed_tight,llama-3.3-70b,clarity,90,True,,602,81
1919e8193980ed65,lit_informed_tight,llama-3.3-70b,informativeness,82,True,,641,92
1919e8193980ed65,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,597,50
1919e8193980ed65,lit_informed_tight,gemini-2.0-flash,informativeness,70,True,,633,61
38a2a1578b783202,naive_tight,llama-3.3-70b,clarity,90,True,,581,85
38a2a1578b783202,naive_tight,llama-3.3-70b,informativeness,60,True,,620,94
38a2a1578b783202,naive_tight,gemini-2.0-flash,clarity,85,True,,576,47
38a2a1578b783202,naive_tight,gemini-2.0-flash,informativeness,65,True,,612,64
38a2a1578b783202,lit_informed_tight,llama-3.3-70b,clarity,90,True,,596,88
38a2a1578b783202,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,635,112
38a2a1578b783202,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,593,50
38a2a1578b783202,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,629,79
8db1935f44e66178,naive_tight,llama-3.3-70b,clarity,85,True,,585,90
8db1935f44e66178,naive_tight,llama-3.3-70b,informativeness,60,True,,624,89
8db1935f44e66178,naive_tight,gemini-2.0-flash,clarity,65,True,,579,61
8db1935f44e66178,naive_tight,gemini-2.0-flash,informativeness,55,True,,615,90
8db1935f44e66178,lit_informed_tight,llama-3.3-70b,clarity,90,True,,579,95
8db1935f44e66178,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,618,78
8db1935f44e66178,lit_informed_tight,gemini-2.0-flash,clarity,75,True,,571,48
8db1935f44e66178,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,607,69
aa1fd2474aa46b33,naive_tight,llama-3.3-70b,clarity,95,True,,643,94
aa1fd2474aa46b33,naive_tight,llama-3.3-70b,informativeness,81,True,,682,102
aa1fd2474aa46b33,naive_tight,gemini-2.0-flash,clarity,85,True,,639,53
aa1fd2474aa46b33,naive_tight,gemini-2.0-flash,informativeness,70,True,,675,69
aa1fd2474aa46b33,lit_informed_tight,llama-3.3-70b,clarity,95,True,,630,88
aa1fd2474aa46b33,lit_informed_tight,llama-3.3-70b,informativeness,82,True,,669,99
aa1fd2474aa46b33,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,625,53
aa1fd2474aa46b33,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,661,71
d27dbad85632ded1,naive_tight,llama-3.3-70b,clarity,95,True,,636,89
d27dbad85632ded1,naive_tight,llama-3.3-70b,informativeness,61,True,,675,106
d27dbad85632ded1,naive_tight,gemini-2.0-flash,clarity,85,True,,630,49
d27dbad85632ded1,naive_tight,gemini-2.0-flash,informativeness,45,True,,666,64
d27dbad85632ded1,lit_informed_tight,llama-3.3-70b,clarity,95,True,,664,96
d27dbad85632ded1,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,703,105
d27dbad85632ded1,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,656,48
d27dbad85632ded1,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,692,65
dd7f2e11f4fd70aa,naive_tight,llama-3.3-70b,clarity,95,True,,633,79
dd7f2e11f4fd70aa,naive_tight,llama-3.3-70b,informativeness,55,True,,672,110
dd7f2e11f4fd70aa,naive_tight,gemini-2.0-flash,clarity,85,True,,625,53
dd7f2e11f4fd70aa,naive_tight,gemini-2.0-flash,informativeness,55,True,,661,72
dd7f2e11f4fd70aa,lit_informed_tight,llama-3.3-70b,clarity,95,True,,636,89
dd7f2e11f4fd70aa,lit_informed_tight,llama-3.3-70b,informativeness,78,True,,675,100
dd7f2e11f4fd70aa,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,628,52
dd7f2e11f4fd70aa,lit_informed_tight,gemini-2.0-flash,informativeness,70,True,,664,49
6bb3c2abdc1ee9d1,naive_tight,llama-3.3-70b,clarity,90,True,,590,83
6bb3c2abdc1ee9d1,naive_tight,llama-3.3-70b,informativeness,73,True,,629,90
6bb3c2abdc1ee9d1,naive_tight,gemini-2.0-flash,clarity,75,True,,586,47
6bb3c2abdc1ee9d1,naive_tight,gemini-2.0-flash,informativeness,65,True,,622,57
6bb3c2abdc1ee9d1,lit_informed_tight,llama-3.3-70b,clarity,90,True,,580,76
6bb3c2abdc1ee9d1,lit_informed_tight,llama-3.3-70b,informativeness,60,True,,619,80
6bb3c2abdc1ee9d1,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,574,56
6bb3c2abdc1ee9d1,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,610,61
48131b5315dfb00e,naive_tight,llama-3.3-70b,clarity,95,True,,603,75
48131b5315dfb00e,naive_tight,llama-3.3-70b,informativeness,61,True,,642,106
48131b5315dfb00e,naive_tight,gemini-2.0-flash,clarity,90,True,,595,50
48131b5315dfb00e,naive_tight,gemini-2.0-flash,informativeness,65,True,,631,74
48131b5315dfb00e,lit_informed_tight,llama-3.3-70b,clarity,95,True,,605,69
48131b5315dfb00e,lit_informed_tight,llama-3.3-70b,informativeness,68,True,,644,90
48131b5315dfb00e,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,598,47
48131b5315dfb00e,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,634,65
1bf8293f45c2b085,naive_tight,llama-3.3-70b,clarity,90,True,,648,78
1bf8293f45c2b085,naive_tight,llama-3.3-70b,informativeness,81,True,,687,109
1bf8293f45c2b085,naive_tight,gemini-2.0-flash,clarity,85,True,,642,48
1bf8293f45c2b085,naive_tight,gemini-2.0-flash,informativeness,65,True,,678,66
1bf8293f45c2b085,lit_informed_tight,llama-3.3-70b,clarity,90,True,,634,83
1bf8293f45c2b085,lit_informed_tight,llama-3.3-70b,informativeness,80,True,,673,98
1bf8293f45c2b085,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,629,48
1bf8293f45c2b085,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,665,65
