document_id,method,judge,criterion,score,ok,error,prompt_tokens,completion_tokens
f3faa9271ec62f4f,lit_informed,llama-3.3-70b,clarity,90,True,,572,84
f3faa9271ec62f4f,lit_informed,llama-3.3-70b,informativeness,60,True,,611,100
f3faa9271ec62f4f,lit_informed,gemini-2.0-flash,clarity,72,True,,566,54
f3faa9271ec62f4f,lit_informed,gemini-2.0-flash,informativeness,65,True,,602,67
02141d01a5d94a1a,naive,llama-3.3-70b,clarity,95,True,,642,69
02141d01a5d94a1a,naive,llama-3.3-70b,informativeness,60,True,,681,104
02141d01a5d94a1a,naive,gemini-2.0-flash,clarity,85,True,,636,50
02141d01a5d94a1a,naive,gemini-2.0-flash,informativeness,65,True,,672,71
02141d01a5d94a1a,lit_informed,llama-3.3-70b,clarity,95,True,,643,74
02141d01a5d94a1a,lit_informed,llama-3.3-70b,informativeness,60,True,,682,100
02141d01a5d94a1a,lit_informed,gemini-2.0-flash,clarity,85,True,,638,50
02141d01a5d94a1a,lit_informed,gemini-2.0-flash,informativeness,65,True,,674,75
4f5f9ecdc083eaab,naive,llama-3.3-70b,clarity,90,True,,561,78
4f5f9ecdc083eaab,naive,llama-3.3-70b,informativeness,75,True,,600,99
4f5f9ecdc083eaab,naive,gemini-2.0-flash,clarity,85,True,,557,57
4f5f9ecdc083eaab,naive,gemini-2.0-flash,informativeness,70,True,,593,54
4f5f9ecdc083eaab,lit_informed,llama-3.3-70b,clarity,90,True,,552,83
4f5f9ecdc083eaab,lit_informed,llama-3.3-70b,informativeness,81,True,,591,82
4f5f9ecdc083eaab,lit_informed,gemini-2.0-flash,clarity,85,True,,547,48
4f5f9ecdc083eaab,lit_informed,gemini-2.0-flash,informativeness,65,True,,583,66
6409a81d27eddbbd,naive,llama-3.3-70b,clarity,90,True,,615,74
6409a81d27eddbbd,naive,llama-3.3-70b,informativeness,65,True,,654,104
6409a81d27eddbbd,naive,gemini-2.0-flash,clarity,85,True,,612,52
6409a81d27eddbbd,naive,gemini-2.0-flash,informativeness,70,True,,648,66
6409a81d27eddbbd,lit_informed,llama-3.3-70b,clarity,90,True,,599,74
6409a81d27eddbbd,lit_informed,llama-3.3-70b,informativeness,70,True,,638,112
6409a81d27eddbbd,lit_informed,gemini-2.0-flash,clarity,85,True,,593,45
6409a81d27eddbbd,lit_informed,gemini-2.0-flash,informativeness,75,True,,629,89
9c62f807c3c1c798,naive,llama-3.3-70b,clarity,95,True,,601,72
9c62f807c3c1c798,naive,llama-3.3-70b,informativeness,80,True,,640,101
9c62f807c3c1c798,naive,gemini-2.0-flash,clarity,85,True,,595,45
9c62f807c3c1c798,naive,gemini-2.0-flash,informativeness,65,True,,631,74
9c62f807c3c1c798,lit_informed,llama-3.3-70b,clarity,95,True,,605,84
9c62f807c3c1c798,lit_informed,llama-3.3-70b,informativeness,60,True,,644,100
9c62f807c3c1c798,lit_informed,gemini-2.0-flash,clarity,90,True,,602,45
9c62f807c3c1c798,lit_informed,gemini-2.0-flash,informativeness,75,True,,638,75
e56714e1f979edac,naive,llama-3.3-70b,clarity,90,True,,560,92
e56714e1f979edac,naive,llama-3.3-70b,informativeness,40,True,,599,96
e56714e1f979edac,naive,gemini-2.0-flash,clarity,85,True,,554,46
e56714e1f979edac,naive,gemini-2.0-flash,informativeness,55,True,,590,66
e56714e1f979edac,lit_informed,llama-3.3-70b,clarity,90,True,,559,72
e56714e1f979edac,lit_informed,llama-3.3-70b,informativeness,40,True,,598,67
e56714e1f979edac,lit_informed,gemini-2.0-flash,clarity,85,True,,551,46
e56714e1f979edac,lit_informed,gemini-2.0-flash,informativeness,55,True,,587,52
33540b7c5a2f3abe,naive,llama-3.3-70b,clarity,95,True,,631,87
33540b7c5a2f3abe,naive,llama-3.3-70b,informativeness,60,True,,670,103
33540b7c5a2f3abe,naive,gemini-2.0-flash,clarity,85,True,,624,51
33540b7c5a2f3abe,naive,gemini-2.0-flash,informativeness,55,True,,660,79
33540b7c5a2f3abe,lit_informed,llama-3.3-70b,clarity,95,True,,623,86
33540b7c5a2f3abe,lit_informed,llama-3.3-70b,informativeness,70,True,,662,81
33540b7c5a2f3abe,lit_informed,gemini-2.0-flash,clarity,85,True,,615,50
33540b7c5a2f3abe,lit_informed,gemini-2.0-flash,informativeness,70,True,,651,74
6e09710086db9df2,naive,llama-3.3-70b,clarity,95,True,,647,74
6e09710086db9df2,naive,llama-3.3-70b,informativeness,80,True,,686,87
6e09710086db9df2,naive,gemini-2.0-flash,clarity,85,True,,641,51
6e09710086db9df2,naive,gemini-2.0-flash,informativeness,75,True,,677,80
6e09710086db9df2,lit_informed,llama-3.3-70b,clarity,90,True,,644,86
6e09710086db9df2,lit_informed,llama-3.3-70b,informativeness,82,True,,683,91
6e09710086db9df2,lit_informed,gemini-2.0-flash,clarity,85,True,,637,53
6e09710086db9df2,lit_informed,gemini-2.0-flash,informativeness,65,True,,673,62
fcc0cd15fb81c771,naive,llama-3.3-70b,clarity,95,True,,608,92
fcc0cd15fb81c771,naive,llama-3.3-70b,informativeness,60,True,,647,118
fcc0cd15fb81c771,naive,gemini-2.0-flash,clarity,75,True,,600,64
fcc0cd15fb81c771,naive,gemini-2.0-flash,informativeness,55,True,,636,56
fcc0cd15fb81c771,lit_informed,llama-3.3-70b,clarity,90,True,,589,86
fcc0cd15fb81c771,lit_informed,llama-3.3-70b,informativeness,70,True,,628,88
fcc0cd15fb81c771,lit_informed,gemini-2.0-flash,clarity,85,True,,582,47
fcc0cd15fb81c771,lit_informed,gemini-2.0-flash,informativeness,55,True,,618,58
615723e94db23a21,naive,llama-3.3-70b,clarity,90,True,,639,73
615723e94db23a21,naive,llama-3.3-70b,informativeness,85,True,,678,85
615723e94db23a21,naive,gemini-2.0-flash,clarity,85,True,,630,53
615723e94db23a21,naive,gemini-2.0-flash,informativeness,65,True,,666,58
615723e94db23a21,lit_informed,llama-3.3-70b,clarity,90,True,,634,76
615723e94db23a21,lit_informed,llama-3.3-70b,informativeness,85,True,,673,95
615723e94db23a21,lit_informed,gemini-2.0-flash,clarity,85,True,,626,41
615723e94db23a21,lit_informed,gemini-2.0-flash,informativeness,65,True,,662,69
d02f0c3591344ac1,naive,llama-3.3-70b,clarity,95,True,,620,84
d02f0c3591344ac1,naive,llama-3.3-70b,informativeness,21,True,,659,95
d02f0c3591344ac1,naive,gemini-2.0-flash,clarity,85,True,,615,41
d02f0c3591344ac1,naive,gemini-2.0-flash,informativeness,50,True,,651,75
d02f0c3591344ac1,lit_informed,llama-3.3-70b,clarity,90,True,,598,94
d02f0c3591344ac1,lit_informed,llama-3.3-70b,informativeness,41,True,,637,100
d02f0c3591344ac1,lit_informed,gemini-2.0-flash,clarity,75,True,,593,53
d02f0c3591344ac1,lit_informed,gemini-2.0-flash,informativeness,55,True,,629,74
6733d4d6ca76c4b4,naive,llama-3.3-70b,clarity,90,True,,642,88
6733d4d6ca76c4b4,naive,llama-3.3-70b,informativeness,61,True,,681,99
6733d4d6ca76c4b4,naive,gemini-2.0-flash,clarity,85,True,,645,45
6733d4d6ca76c4b4,naive,gemini-2.0-flash,informativeness,55,True,,681,74
6733d4d6ca76c4b4,lit_informed,llama-3.3-70b,clarity,90,True,,609,81
6733d4d6ca76c4b4,lit_informed,llama-3.3-70b,informativeness,68,True,,648,112
6733d4d6ca76c4b4,lit_informed,gemini-2.0-flash,clarity,85,True,,610,45
6733d4d6ca76c4b4,lit_informed,gemini-2.0-flash,informativeness,70,True,,646,64
6ae4a216764c6520,naive,llama-3.3-70b,clarity,90,True,,600,85
6ae4a216764c6520,naive,llama-3.3-70b,informativeness,65,True,,639,92
6ae4a216764c6520,naive,gemini-2.0-flash,clarity,85,True,,591,53
6ae4a216764c6520,naive,gemini-2.0-flash,informativeness,65,True,,627,57
6ae4a216764c6520,lit_informed,llama-3.3-70b,clarity,90,True,,573,81
6ae4a216764c6520,lit_informed,llama-3.3-70b,informativeness,73,True,,612,103
6ae4a216764c6520,lit_informed,gemini-2.0-flash,clarity,85,True,,567,46
6ae4a216764c6520,lit_informed,gemini-2.0-flash,informativeness,55,True,,603,64
83feae4bde90086b,naive,llama-3.3-70b,clarity,95,True,,645,74
83feae4bde90086b,naive,llama-3.3-70b,informativeness,78,True,,684,95
83feae4bde90086b,naive,gemini-2.0-flash,clarity,85,True,,635,49
83feae4bde90086b,naive,gemini-2.0-flash,informativeness,75,True,,671,71
83feae4bde90086b,lit_informed,llama-3.3-70b,clarity,95,True,,630,74
83feae4bde90086b,lit_informed,llama-3.3-70b,informativeness,81,True,,669,100
83feae4bde90086b,lit_informed,gemini-2.0-flash,clarity,85,True,,620,54
83feae4bde90086b,lit_informed,gemini-2.0-flash,informativeness,75,True,,656,70
a74f03dcc3218817,naive,llama-3.3-70b,clarity,95,True,,635,85
a74f03dcc3218817,naive,llama-3.3-70b,informativeness,65,True,,674,81
a74f03dcc3218817,naive,gemini-2.0-flash,clarity,85,True,,620,41
a74f03dcc3218817,naive,gemini-2.0-flash,informativeness,55,True,,656,58
a74f03dcc3218817,lit_informed,llama-3.3-70b,clarity,90,True,,612,72
a74f03dcc3218817,lit_informed,llama-3.3-70b,informativeness,60,True,,651,91
a74f03dcc3218817,lit_informed,gemini-2.0-flash,clarity,85,True,,599,51
a74f03dcc3218817,lit_informed,gemini-2.0-flash,informativeness,55,True,,635,65
8b7bfa403878417d,naive,llama-3.3-70b,clarity,95,True,,612,76
8b7bfa403878417d,naive,llama-3.3-70b,informativeness,41,True,,651,90
8b7bfa403878417d,naive,gemini-2.0-flash,clarity,90,True,,606,58
8b7bfa403878417d,naive,gemini-2.0-flash,informativeness,45,True,,642,63
8b7bfa403878417d,lit_informed,llama-3.3-70b,clarity,95,True,,609,80
8b7bfa403878417d,lit_informed,llama-3.3-70b,informativeness,40,True,,648,90
8b7bfa403878417d,lit_informed,gemini-2.0-flash,clarity,90,True,,602,50
8b7bfa403878417d,lit_informed,gemini-2.0-flash,informativeness,45,True,,638,70
0af4104b11b4049c,naive,llama-3.3-70b,clarity,95,True,,628,97
0af4104b11b4049c,naive,llama-3.3-70b,informativeness,80,True,,667,83
0af4104b11b4049c,naive,gemini-2.0-flash,clarity,85,True,,620,45
0af4104b11b4049c,naive,gemini-2.0-flash,informativeness,70,True,,656,87
0af4104b11b4049c,lit_informed,llama-3.3-70b,clarity,90,True,,627,70
0af4104b11b4049c,lit_informed,llama-3.3-70b,informativeness,80,True,,666,106
0af4104b11b4049c,lit_informed,gemini-2.0-flash,clarity,85,True,,618,52
0af4104b11b4049c,lit_informed,gemini-2.0-flash,informativeness,65,True,,654,82
2264ff11742e116d,naive,llama-3.3-70b,clarity,90,True,,602,76
2264ff11742e116d,naive,llama-3.3-70b,informativeness,75,True,,641,90
2264ff11742e116d,naive,gemini-2.0-flash,clarity,85,True,,600,41
2264ff11742e116d,naive,gemini-2.0-flash,informativeness,55,True,,636,69
2264ff11742e116d,lit_informed,llama-3.3-70b,clarity,90,True,,600,59
2264ff11742e116d,lit_informed,llama-3.3-70b,informativeness,73,True,,639,98
2264ff11742e116d,lit_informed,gemini-2.0-flash,clarity,85,True,,599,51
2264ff11742e116d,lit_informed,gemini-2.0-flash,informativeness,55,True,,635,85
0df1701d0efb7215,naive,llama-3.3-70b,clarity,90,True,,606,83
0df1701d0efb7215,naive,llama-3.3-70b,informativeness,65,True,,645,106
0df1701d0efb7215,naive,gemini-2.0-flash,clarity,75,True,,602,57
0df1701d0efb7215,naive,gemini-2.0-flash,informativeness,65,True,,638,67
0df1701d0efb7215,lit_informed,llama-3.3-70b,clarity,90,True,,618,92
0df1701d0efb7215,lit_informed,llama-3.3-70b,informativeness,65,True,,657,94
0df1701d0efb7215,lit_informed,gemini-2.0-flash,clarity,85,True,,613,50
0df1701d0efb7215,lit_informed,gemini-2.0-flash,informativeness,55,True,,649,77
b72ca9812ae25b42,naive,llama-3.3-70b,clarity,95,True,,651,74
b72ca9812ae25b42,naive,llama-3.3-70b,informativeness,80,True,,690,89
b72ca9812ae25b42,naive,gemini-2.0-flash,clarity,85,True,,646,53
b72ca9812ae25b42,naive,gemini-2.0-flash,informativeness,70,True,,682,100
b72ca9812ae25b42,lit_informed,llama-3.3-70b,clarity,95,True,,606,75
b72ca9812ae25b42,lit_informed,llama-3.3-70b,informativeness,81,True,,645,108
b72ca9812ae25b42,lit_informed,gemini-2.0-flash,clarity,90,True,,602,54
b72ca9812ae25b42,lit_informed,gemini-2.0-flash,informativeness,75,True,,638,84
c3e22d0152080e15,naive,llama-3.3-70b,clarity,90,True,,636,74
c3e22d0152080e15,naive,llama-3.3-70b,informativeness,65,True,,675,110
c3e22d0152080e15,naive,gemini-2.0-flash,clarity,75,True,,628,62
c3e22d0152080e15,naive,gemini-2.0-flash,informativeness,55,True,,664,75
c3e22d0152080e15,lit_informed,llama-3.3-70b,clarity,90,True,,600,74
c3e22d0152080e15,lit_informed,llama-3.3-70b,informativeness,65,True,,639,96
c3e22d0152080e15,lit_informed,gemini-2.0-flash,clarity,85,True,,592,49
c3e22d0152080e15,lit_informed,gemini-2.0-flash,informativeness,55,True,,628,65
b93be662490b5075,naive,llama-3.3-70b,clarity,90,True,,582,93
b93be662490b5075,naive,llama-3.3-70b,informativeness,70,True,,621,97
b93be662490b5075,naive,gemini-2.0-flash,clarity,85,True,,574,50
b93be662490b5075,naive,gemini-2.0-flash,informativeness,70,True,,610,73
b93be662490b5075,lit_informed,llama-3.3-70b,clarity,90,True,,589,84
b93be662490b5075,lit_informed,llama-3.3-70b,informativeness,82,True,,628,89
b93be662490b5075,lit_informed,gemini-2.0-flash,clarity,85,True,,580,53
b93be662490b5075,lit_informed,gemini-2.0-flash,informativeness,75,True,,616,61
4be7e877ca9e3d47,naive,llama-3.3-70b,clarity,90,True,,619,88
4be7e877ca9e3d47,naive,llama-3.3-70b,informativeness,60,True,,658,119
4be7e877ca9e3d47,naive,gemini-2.0-flash,clarity,85,True,,609,53
4be7e877ca9e3d47,naive,gemini-2.0-flash,informativeness,55,True,,645,80
4be7e877ca9e3d47,lit_informed,llama-3.3-70b,clarity,90,True,,607,81
4be7e877ca9e3d47,lit_informed,llama-3.3-70b,informativeness,80,True,,646,113
4be7e877ca9e3d47,lit_informed,gemini-2.0-flash,clarity,85,True,,597,41
4be7e877ca9e3d47,lit_informed,gemini-2.0-flash,informativeness,75,True,,633,72
81b1a5180a515125,naive,llama-3.3-70b,clarity,85,True,,572,86
81b1a5180a515125,naive,llama-3.3-70b,informativeness,41,True,,611,85
81b1a5180a515125,naive,gemini-2.0-flash,clarity,75,True,,567,53
81b1a5180a515125,naive,gemini-2.0-flash,informativeness,55,True,,603,66
81b1a5180a515125,lit_informed,llama-3.3-70b,clarity,90,True,,585,83
81b1a5180a515125,lit_informed,llama-3.3-70b,informativeness,80,True,,624,94
81b1a5180a515125,lit_informed,gemini-2.0-flash,clarity,85,True,,582,45
81b1a5180a515125,lit_informed,gemini-2.0-flash,informativeness,65,True,,618,73
86bf9e5a6cd627a6,naive,llama-3.3-70b,clarity,90,True,,608,86
86bf9e5a6cd627a6,naive,llama-3.3-70b,informativeness,77,True,,647,110
86bf9e5a6cd627a6,naive,gemini-2.0-flash,clarity,85,True,,603,50
86bf9e5a6cd627a6,naive,gemini-2.0-flash,informativeness,65,True,,639,69
86bf9e5a6cd627a6,lit_informed,llama-3.3-70b,clarity,90,True,,606,91
86bf9e5a6cd627a6,lit_informed,llama-3.3-70b,informativeness,78,True,,645,95
86bf9e5a6cd627a6,lit_informed,gemini-2.0-flash,clarity,85,True,,599,45
86bf9e5a6cd627a6,lit_informed,gemini-2.0-flash,informativeness,65,True,,635,53
929a516ce2503291,naive,llama-3.3-70b,clarity,95,True,,601,75
929a516ce2503291,naive,llama-3.3-70b,informativeness,41,True,,640,111
929a516ce2503291,naive,gemini-2.0-flash,clarity,85,True,,595,52
929a516ce2503291,naive,gemini-2.0-flash,informativeness,55,True,,631,68
929a516ce2503291,lit_informed,llama-3.3-70b,clarity,95,True,,607,88
929a516ce2503291,lit_informed,llama-3.3-70b,informativeness,40,True,,646,108
929a516ce2503291,lit_informed,gemini-2.0-flash,clarity,85,True,,602,45
929a516ce2503291,lit_informed,gemini-2.0-flash,informativeness,55,True,,638,71
42e41f7467e16003,naive,llama-3.3-70b,clarity,90,True,,606,79
42e41f7467e16003,naive,llama-3.3-70b,informativeness,65,True,,645,98
42e41f7467e16003,naive,gemini-2.0-flash,clarity,75,True,,600,64
42e41f7467e16003,naive,gemini-2.0-flash,informativeness,65,True,,636,78
42e41f7467e16003,lit_informed,llama-3.3-70b,clarity,90,True,,583,69
42e41f7467e16003,lit_informed,llama-3.3-70b,informativeness,73,True,,622,78
42e41f7467e16003,lit_informed,gemini-2.0-flash,clarity,85,True,,579,52
42e41f7467e16003,lit_informed,gemini-2.0-flash,informativeness,70,True,,615,67
4bca86b14c741ade,naive,llama-3.3-70b,clarity,90,True,,569,72
4bca86b14c741ade,naive,llama-3.3-70b,informativeness,40,True,,608,110
4bca86b14c741ade,naive,gemini-2.0-flash,clarity,85,True,,564,54
4bca86b14c741ade,naive,gemini-2.0-flash,informativeness,65,True,,600,71
4bca86b14c741ade,lit_informed,llama-3.3-70b,clarity,90,True,,560,68
4bca86b14c741ade,lit_informed,llama-3.3-70b,informativeness,60,True,,599,91
4bca86b14c741ade,lit_informed,gemini-2.0-flash,clarity,90,True,,555,54
4bca86b14c741ade,lit_informed,gemini-2.0-flash,informativeness,65,True,,591,55
73b7fb30a6f7422b,naive,llama-3.3-70b,clarity,90,True,,620,87
73b7fb30a6f7422b,naive,llama-3.3-70b,informativeness,80,True,,659,90
73b7fb30a6f7422b,naive,gemini-2.0-flash,clarity,85,True,,615,45
73b7fb30a6f7422b,naive,gemini-2.0-flash,informativeness,55,True,,651,56
73b7fb30a6f7422b,lit_informed,llama-3.3-70b,clarity,90,True,,612,97
73b7fb30a6f7422b,lit_informed,llama-3.3-70b,informativeness,80,True,,651,93
73b7fb30a6f7422b,lit_informed,gemini-2.0-flash,clarity,85,True,,606,53
73b7fb30a6f7422b,lit_informed,gemini-2.0-flash,informativeness,65,True,,642,57
1919e8193980ed65,naive,llama-3.3-70b,clarity,95,True,,591,79
1919e8193980ed65,naive,llama-3.3-70b,informativeness,73,True,,630,94
1919e8193980ed65,naive,gemini-2.0-flash,clarity,85,True,,587,45
1919e8193980ed65,naive,gemini-2.0-flash,informativeness,65,True,,623,57
1919e8193980ed65,lit_informed,llama-3.3-70b,clarity,90,True,,579,79
1919e8193980ed65,lit_informed,llama-3.3-70b,informativeness,78,True,,618,91
1919e8193980ed65,lit_informed,gemini-2.0-flash,clarity,85,True,,575,53
1919e8193980ed65,lit_informed,gemini-2.0-flash,informativeness,75,True,,611,63
38a2a1578b783202,naive,llama-3.3-70b,clarity,90,True,,581,88
38a2a1578b783202,naive,llama-3.3-70b,informativeness,60,True,,620,92
38a2a1578b783202,naive,gemini-2.0-flash,clarity,75,True,,577,58
38a2a1578b783202,naive,gemini-2.0-flash,informativeness,65,True,,613,70
38a2a1578b783202,lit_informed,llama-3.3-70b,clarity,90,True,,595,81
38a2a1578b783202,lit_informed,llama-3.3-70b,informativeness,78,True,,634,118
38a2a1578b783202,lit_informed,gemini-2.0-flash,clarity,85,True,,588,54
38a2a1578b783202,lit_informed,gemini-2.0-flash,informativeness,65,True,,624,64
8db1935f44e66178,naive,llama-3.3-70b,clarity,90,True,,568,76
8db1935f44e66178,naive,llama-3.3-70b,informativeness,60,True,,607,82
8db1935f44e66178,naive,gemini-2.0-flash,clarity,65,True,,560,63
8db1935f44e66178,naive,gemini-2.0-flash,informativeness,45,True,,596,62
8db1935f44e66178,lit_informed,llama-3.3-70b,clarity,90,True,,566,69
8db1935f44e66178,lit_informed,llama-3.3-70b,informativeness,80,True,,605,104
8db1935f44e66178,lit_informed,gemini-2.0-flash,clarity,85,True,,558,48
8db1935f44e66178,lit_informed,gemini-2.0-flash,informativeness,65,True,,594,64
aa1fd2474aa46b33,naive,llama-3.3-70b,clarity,90,True,,618,80
aa1fd2474aa46b33,naive,llama-3.3-70b,informativeness,78,True,,657,107
aa1fd2474aa46b33,naive,gemini-2.0-flash,clarity,85,True,,613,48
aa1fd2474aa46b33,naive,gemini-2.0-flash,informativeness,70,True,,649,59
aa1fd2474aa46b33,lit_informed,llama-3.3-70b,clarity,90,True,,627,62
aa1fd2474aa46b33,lit_informed,llama-3.3-70b,informativeness,85,True,,666,101
aa1fd2474aa46b33,lit_informed,gemini-2.0-flash,clarity,85,True,,624,48
aa1fd2474aa46b33,lit_informed,gemini-2.0-flash,informativeness,65,True,,660,56
d27dbad85632ded1,naive,llama-3.3-70b,clarity,95,True,,644,93
d27dbad85632ded1,naive,llama-3.3-70b,informativeness,60,True,,683,99
d27dbad85632ded1,naive,gemini-2.0-flash,clarity,85,True,,639,52
d27dbad85632ded1,naive,gemini-2.0-flash,informativeness,45,True,,675,64
d27dbad85632ded1,lit_informed,llama-3.3-70b,clarity,95,True,,625,88
d27dbad85632ded1,lit_informed,llama-3.3-70b,informativeness,60,True,,664,100
d27dbad85632ded1,lit_informed,gemini-2.0-flash,clarity,85,True,,617,49
d27dbad85632ded1,lit_informed,gemini-2.0-flash,informativeness,45,True,,653,60
dd7f2e11f4fd70aa,naive,llama-3.3-70b,clarity,95,True,,635,97
dd7f2e11f4fd70aa,naive,llama-3.3-70b,informativeness,55,True,,674,109
dd7f2e11f4fd70aa,naive,gemini-2.0-flash,clarity,85,True,,626,48
dd7f2e11f4fd70aa,naive,gemini-2.0-flash,informativeness,55,True,,662,66
dd7f2e11f4fd70aa,lit_informed,llama-3.3-70b,clarity,95,True,,616,74
dd7f2e11f4fd70aa,lit_informed,llama-3.3-70b,informativeness,81,True,,655,103
dd7f2e11f4fd70aa,lit_informed,gemini-2.0-flash,clarity,85,True,,606,47
dd7f2e11f4fd70aa,lit_informed,gemini-2.0-flash,informativeness,75,True,,642,79
6bb3c2abdc1ee9d1,naive,llama-3.3-70b,clarity,90,True,,584,86
6bb3c2abdc1ee9d1,naive,llama-3.3-70b,informativeness,70,True,,623,100
6bb3c2abdc1ee9d1,naive,gemini-2.0-flash,clarity,75,True,,579,46
6bb3c2abdc1ee9d1,naive,gemini-2.0-flash,informativeness,55,True,,615,66
6bb3c2abdc1ee9d1,lit_informed,llama-3.3-70b,clarity,90,True,,576,72
6bb3c2abdc1ee9d1,lit_informed,llama-3.3-70b,informativeness,55,True,,615,101
6bb3c2abdc1ee9d1,lit_informed,gemini-2.0-flash,clarity,75,True,,568,47
6bb3c2abdc1ee9d1,lit_informed,gemini-2.0-flash,informativeness,55,True,,604,68
48131b5315dfb00e,naive,llama-3.3-70b,clarity,95,True,,592,75
48131b5315dfb00e,naive,llama-3.3-70b,informativeness,55,True,,631,105
48131b5315dfb00e,naive,gemini-2.0-flash,clarity,85,True,,582,45
48131b5315dfb00e,naive,gemini-2.0-flash,informativeness,55,True,,618,60
48131b5315dfb00e,lit_informed,llama-3.3-70b,clarity,95,True,,594,69
48131b5315dfb00e,lit_informed,llama-3.3-70b,informativeness,65,True,,633,105
48131b5315dfb00e,lit_informed,gemini-2.0-flash,clarity,90,True,,588,45
48131b5315dfb00e,lit_informed,gemini-2.0-flash,informativeness,65,True,,624,66
1bf8293f45c2b085,naive,llama-3.3-70b,clarity,90,True,,648,83
1bf8293f45c2b085,naive,llama-3.3-70b,informativeness,82,True,,687,114
1bf8293f45c2b085,naive,gemini-2.0-flash,clarity,85,True,,643,41
1bf8293f45c2b085,naive,gemini-2.0-flash,informativeness,55,True,,679,77
1bf8293f45c2b085,lit_informed,llama-3.3-70b,clarity,95,True,,648,78
1bf8293f45c2b085,lit_informed,llama-3.3-70b,informativeness,85,True,,687,113
1bf8293f45c2b085,lit_informed,gemini-2.0-flash,clarity,85,True,,643,48
1bf8293f45c2b085,lit_informed,gemini-2.0-flash,informativeness,75,True,,679,79
0c326c91d31f64c0,naive,llama-3.3-70b,clarity,95,True,,633,74
0c326c91d31f64c0,naive,llama-3.3-70b,informativeness,73,True,,672,108
0c326c91d31f64c0,naive,gemini-2.0-flash,clarity,85,True,,627,48
0c326c91d31f64c0,naive,gemini-2.0-flash,informativeness,55,True,,663,71
0c326c91d31f64c0,lit_informed,llama-3.3-70b,clarity,90,True,,619,100
0c326c91d31f64c0,lit_informed,llama-3.3-70b,informativeness,65,True,,658,103
0c326c91d31f64c0,lit_informed,gemini-2.0-flash,clarity,85,True,,612,48
0c326c91d31f64c0,lit_informed,gemini-2.0-flash,informativeness,55,True,,648,64
36c93c29270ab3f3,naive,llama-3.3-70b,clarity,90,True,,626,75
36c93c29270ab3f3,naive,llama-3.3-70b,informativeness,68,True,,665,85
36c93c29270ab3f3,naive,gemini-2.0-flash,clarity,85,True,,620,46
36c93c29270ab3f3,naive,gemini-2.0-flash,informativeness,75,True,,656,72
36c93c29270ab3f3,lit_informed,llama-3.3-70b,clarity,95,True,,643,77
36c93c29270ab3f3,lit_informed,llama-3.3-70b,informativeness,82,True,,682,105
36c93c29270ab3f3,lit_informed,gemini-2.0-flash,clarity,85,True,,638,52
36c93c29270ab3f3,lit_informed,gemini-2.0-flash,informativeness,75,True,,674,73
34c870742f78a73d,naive,llama-3.3-70b,clarity,95,True,,619,90
34c870742f78a73d,naive,llama-3.3-70b,informativeness,60,True,,658,86
34c870742f78a73d,naive,gemini-2.0-flash,clarity,85,True,,614,51
34c870742f78a73d,naive,gemini-2.0-flash,informativeness,55,True,,650,66
34c870742f78a73d,lit_informed,llama-3.3-70b,clarity,90,True,,606,72
34c870742f78a73d,lit_informed,llama-3.3-70b,informativeness,60,True,,645,93
34c870742f78a73d,lit_informed,gemini-2.0-flash,clarity,85,True,,599,51
34c870742f78a73d,lit_informed,gemini-2.0-flash,informativeness,55,True,,635,65
18885f756f75d889,naive,llama-3.3-70b,clarity,95,True,,650,74
18885f756f75d889,naive,llama-3.3-70b,informativeness,68,True,,689,91
18885f756f75d889,naive,gemini-2.0-flash,clarity,85,True,,644,50
18885f756f75d889,naive,gemini-2.0-flash,informativeness,55,True,,680,68
18885f756f75d889,lit_informed,llama-3.3-70b,clarity,95,True,,633,74
18885f756f75d889,lit_informed,llama-3.3-70b,informativeness,80,True,,672,83
18885f756f75d889,lit_informed,gemini-2.0-flash,clarity,85,True,,630,41
18885f756f75d889,lit_informed,gemini-2.0-flash,informativeness,55,True,,666,73
b687d06d668159ba,naive,llama-3.3-70b,clarity,95,True,,584,76
b687d06d668159ba,naive,llama-3.3-70b,informativeness,40,True,,623,105
b687d06d668159ba,naive,gemini-2.0-flash,clarity,90,True,,579,43
b687d06d668159ba,naive,gemini-2.0-flash,informativeness,30,True,,615,66
b687d06d668159ba,lit_informed,llama-3.3-70b,clarity,90,True,,560,90
b687d06d668159ba,lit_informed,llama-3.3-70b,informativeness,40,True,,599,103
b687d06d668159ba,lit_informed,gemini-2.0-flash,clarity,85,True,,555,51
b687d06d668159ba,lit_informed,gemini-2.0-flash,informativeness,35,True,,591,63
7db325703f7f50c5,naive,llama-3.3-70b,clarity,95,True,,593,94
7db325703f7f50c5,naive,llama-3.3-70b,informativeness,30,True,,632,98
7db325703f7f50c5,naive,gemini-2.0-flash,clarity,90,True,,586,45
7db325703f7f50c5,naive,gemini-2.0-flash,informativeness,45,True,,622,68
7db325703f7f50c5,lit_informed,llama-3.3-70b,clarity,95,True,,583,82
7db325703f7f50c5,lit_informed,llama-3.3-70b,informativeness,30,True,,622,95
7db325703f7f50c5,lit_informed,gemini-2.0-flash,clarity,90,True,,574,52
7db325703f7f50c5,lit_informed,gemini-2.0-flash,informativeness,45,True,,610,60
89e36af735144e23,naive,llama-3.3-70b,clarity,95,True,,635,74
