document_id,paragraph_type,model_name,judge,clarity,informativeness,human_clarity,human_informativeness,n_ratings
c68eb93cfd8c90a0,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,75.0,55.0,64.0,47.22222222222222,9
c68eb93cfd8c90a0,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,85.0,50.0,64.0,47.22222222222222,9
dba4f629a74de79f,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,78.77777777777777,47.666666666666664,9
dba4f629a74de79f,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,70.0,78.77777777777777,47.666666666666664,9
4f5f9ecdc083eaab,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,75.0,70.0,71.25,62.833333333333336,12
4f5f9ecdc083eaab,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,85.0,73.0,71.25,62.833333333333336,12
de1c8badf47f9e0d,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,65.0,55.0,72.9,55.7,10
de1c8badf47f9e0d,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,30.0,72.9,55.7,10
0af4104b11b4049c,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,80.66666666666667,58.55555555555556,9
0af4104b11b4049c,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,80.0,80.66666666666667,58.55555555555556,9
52fd9cc2276614e9,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,68.0,65.0,65.4,60.9,10
52fd9cc2276614e9,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,80.0,65.4,60.9,10
fe703fd3fc2357a9,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,87.72727272727273,71.18181818181819,11
fe703fd3fc2357a9,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,20.0,87.72727272727273,71.18181818181819,11
a74f03dcc3218817,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,90.11111111111111,68.22222222222223,9
a74f03dcc3218817,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,65.0,90.11111111111111,68.22222222222223,9
4cce138d7c20ad87,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,65.0,86.72727272727273,86.27272727272727,11
4cce138d7c20ad87,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,70.0,86.72727272727273,86.27272727272727,11
afa001a6b6c98a1d,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,90.0,55.0,91.0,43.416666666666664,12
afa001a6b6c98a1d,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,55.0,91.0,43.416666666666664,12
4ce32b64fe2a0e02,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,81.1,66.1,10
4ce32b64fe2a0e02,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,68.0,81.1,66.1,10
c3d8495adba2dac2,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,75.1,50.0,10
c3d8495adba2dac2,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,50.0,75.1,50.0,10
68cba9d22087b0a4,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,76.0,82.11111111111111,9
68cba9d22087b0a4,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,80.0,76.0,82.11111111111111,9
ef3c1a74461f1d4d,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,90.0,65.0,95.9090909090909,74.0909090909091,11
ef3c1a74461f1d4d,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,96.0,90.0,95.9090909090909,74.0909090909091,11
02141d01a5d94a1a,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,90.0,45.0,90.0,71.3,10
02141d01a5d94a1a,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,60.0,90.0,71.3,10
83a378102d5af660,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,65.0,91.4,70.8,10
83a378102d5af660,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,80.0,91.4,70.8,10
615723e94db23a21,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,70.0,85.4,71.0,10
615723e94db23a21,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,82.0,85.4,71.0,10
52ef3f4a1d3d4994,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,65.0,74.7,61.4,10
52ef3f4a1d3d4994,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,80.0,74.7,61.4,10
65e2ca5deaf3a057,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,65.0,45.0,83.0909090909091,40.72727272727273,11
65e2ca5deaf3a057,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,70.0,20.0,83.0909090909091,40.72727272727273,11
83feae4bde90086b,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,70.0,85.9,63.3,10
83feae4bde90086b,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,81.0,85.9,63.3,10
41db28bdb9aeb05b,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,65.0,86.3,78.3,10
41db28bdb9aeb05b,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,81.0,86.3,78.3,10
fcc0cd15fb81c771,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,65.0,90.8,59.3,10
fcc0cd15fb81c771,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,70.0,90.8,59.3,10
279313cbd9246e32,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,72.0,55.0,52.2,36.0,10
279313cbd9246e32,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,80.0,55.0,52.2,36.0,10
ea150264bff37bd8,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,90.0,65.0,86.9,69.1,10
ea150264bff37bd8,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,98.0,80.0,86.9,69.1,10
59a66166c00f6e3b,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,90.0,55.0,91.0,69.5,10
59a66166c00f6e3b,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,70.0,91.0,69.5,10
9b212201efb863e3,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,81.46666666666667,56.266666666666666,15
9b212201efb863e3,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,50.0,81.46666666666667,56.266666666666666,15
e56714e1f979edac,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,65.0,90.4,63.4,10
e56714e1f979edac,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,30.0,90.4,63.4,10
c4d3f70d5a136863,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,65.0,65.0,66.0,36.1,10
c4d3f70d5a136863,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,80.0,60.0,66.0,36.1,10
0c52bf08f4cc0585,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,65.0,72.9,66.0,10
0c52bf08f4cc0585,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,80.0,72.9,66.0,10
d02f0c3591344ac1,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,25.0,62.6,20.7,10
d02f0c3591344ac1,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,0.0,62.6,20.7,10
d213d4366add8065,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,90.0,65.0,85.46153846153847,74.61538461538461,13
d213d4366add8065,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,70.0,85.46153846153847,74.61538461538461,13
a7afdbe6e726ab7c,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,90.0,55.0,90.54545454545455,78.72727272727273,11
a7afdbe6e726ab7c,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,85.0,90.54545454545455,78.72727272727273,11
b9d180d3eada59be,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,90.0,65.0,91.0,72.3,10
b9d180d3eada59be,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,98.0,60.0,91.0,72.3,10
78016acbd843c47b,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,65.0,89.63636363636364,68.81818181818181,11
78016acbd843c47b,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,78.0,89.63636363636364,68.81818181818181,11
df1332261bd82e21,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,74.9,57.1,10
df1332261bd82e21,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,30.0,74.9,57.1,10
bdb62318f12c385a,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,45.0,95.1,71.7,10
bdb62318f12c385a,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,40.0,95.1,71.7,10
6ae4a216764c6520,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,75.8,51.2,10
6ae4a216764c6520,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,80.0,75.8,51.2,10
6b4b20c3fbcd7871,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,65.0,84.88888888888889,70.77777777777777,9
6b4b20c3fbcd7871,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,80.0,84.88888888888889,70.77777777777777,9
88a8b5c054a3c8a7,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,90.0,65.0,80.44444444444444,74.44444444444444,9
88a8b5c054a3c8a7,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,98.0,90.0,80.44444444444444,74.44444444444444,9
9c62f807c3c1c798,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,75.0,70.58333333333333,72.0,12
9c62f807c3c1c798,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,80.0,70.58333333333333,72.0,12
18f47a31dff2555f,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,90.0,55.0,93.1,77.2,10
18f47a31dff2555f,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,98.0,50.0,93.1,77.2,10
05beef666a0fadcd,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,79.66666666666667,49.666666666666664,9
05beef666a0fadcd,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,50.0,79.66666666666667,49.666666666666664,9
ae2f4ce79fdf63ee,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,87.7,65.0,10
ae2f4ce79fdf63ee,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,60.0,87.7,65.0,10
33540b7c5a2f3abe,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,70.6,62.4,10
33540b7c5a2f3abe,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,75.0,70.6,62.4,10
f3faa9271ec62f4f,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,75.0,55.0,67.9090909090909,60.09090909090909,11
f3faa9271ec62f4f,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,77.0,67.9090909090909,60.09090909090909,11
8028fb69b6902ff5,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,75.0,70.0,72.72727272727273,64.81818181818181,11
8028fb69b6902ff5,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,82.0,72.72727272727273,64.81818181818181,11
6733d4d6ca76c4b4,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,86.0,42.0,11
6733d4d6ca76c4b4,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,65.0,86.0,42.0,11
6409a81d27eddbbd,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,70.0,85.6,53.5,10
6409a81d27eddbbd,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,65.0,85.6,53.5,10
cd34cc0d3b1a6908,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,94.2,66.1,10
cd34cc0d3b1a6908,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,40.0,94.2,66.1,10
e5774052deb08926,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,84.63636363636364,61.63636363636363,11
e5774052deb08926,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,60.0,84.63636363636364,61.63636363636363,11
8b7bfa403878417d,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,35.0,87.9,69.8,10
8b7bfa403878417d,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,95.0,40.0,87.9,69.8,10
98bea07985b4d1b5,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,75.0,55.0,60.09090909090909,66.72727272727273,11
98bea07985b4d1b5,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,65.0,60.09090909090909,66.72727272727273,11
ed5bc17cfb5eb38d,model,deepseek/deepseek-chat-v3-0324,gemini-2.0-flash,85.0,55.0,77.22222222222223,55.111111111111114,9
ed5bc17cfb5eb38d,model,deepseek/deepseek-chat-v3-0324,llama-3.3-70b,90.0,70.0,77.22222222222223,55.111111111111114,9
4bca86b14c741ade,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,65.0,85.4,63.7,10
4bca86b14c741ade,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,55.0,85.4,63.7,10
0b5aab102d67ba79,model,openai/chatgpt-4o-latest,gemini-2.0-flash,90.0,45.0,85.6,65.9,10
0b5aab102d67ba79,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,40.0,85.6,65.9,10
41c1307387f76efa,model,openai/chatgpt-4o-latest,gemini-2.0-flash,68.0,35.0,78.22222222222223,58.22222222222222,9
41c1307387f76efa,model,openai/chatgpt-4o-latest,llama-3.3-70b,78.0,30.0,78.22222222222223,58.22222222222222,9
26145b879babad94,model,openai/chatgpt-4o-latest,gemini-2.0-flash,75.0,45.0,85.9,69.3,10
26145b879babad94,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,50.0,85.9,69.3,10
9a61371a6535967a,model,openai/chatgpt-4o-latest,gemini-2.0-flash,65.0,20.0,75.0,45.5,10
9a61371a6535967a,model,openai/chatgpt-4o-latest,llama-3.3-70b,65.0,20.0,75.0,45.5,10
a7c289683c59b532,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,85.11111111111111,69.66666666666667,9
a7c289683c59b532,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,73.0,85.11111111111111,69.66666666666667,9
038acc53befbb959,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,87.5,57.5,12
038acc53befbb959,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,60.0,87.5,57.5,12
44343cf83d861f93,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,35.0,72.3,63.2,10
44343cf83d861f93,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,41.0,72.3,63.2,10
5baee60ab85cb3b3,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,45.0,79.5,45.2,10
5baee60ab85cb3b3,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,40.0,79.5,45.2,10
4be7e877ca9e3d47,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,65.0,67.9,57.8,10
4be7e877ca9e3d47,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,70.0,67.9,57.8,10
1f1f7d0c78653b59,model,openai/chatgpt-4o-latest,gemini-2.0-flash,90.0,55.0,77.88888888888889,65.77777777777777,9
1f1f7d0c78653b59,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,60.0,77.88888888888889,65.77777777777777,9
48131b5315dfb00e,model,openai/chatgpt-4o-latest,gemini-2.0-flash,90.0,55.0,90.66666666666667,76.77777777777777,9
48131b5315dfb00e,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,65.0,90.66666666666667,76.77777777777777,9
35cdca9fab365deb,model,openai/chatgpt-4o-latest,gemini-2.0-flash,75.0,55.0,59.9,57.4,10
35cdca9fab365deb,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,60.0,59.9,57.4,10
14cbaa7fcc113b4c,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,82.88888888888889,58.0,9
14cbaa7fcc113b4c,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,55.0,82.88888888888889,58.0,9
dd7f2e11f4fd70aa,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,82.4,63.6,10
dd7f2e11f4fd70aa,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,65.0,82.4,63.6,10
9b8129616d9e3eee,model,openai/chatgpt-4o-latest,gemini-2.0-flash,55.0,55.0,66.88888888888889,65.77777777777777,9
9b8129616d9e3eee,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,60.0,66.88888888888889,65.77777777777777,9
2264ff11742e116d,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,65.0,87.8,54.6,10
2264ff11742e116d,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,81.0,87.8,54.6,10
e7ea1edbdef82da1,model,openai/chatgpt-4o-latest,gemini-2.0-flash,72.0,70.0,80.54545454545455,70.72727272727273,11
e7ea1edbdef82da1,model,openai/chatgpt-4o-latest,llama-3.3-70b,85.0,75.0,80.54545454545455,70.72727272727273,11
42d12af190553401,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,90.4,64.2,10
42d12af190553401,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,80.0,90.4,64.2,10
e0012aabbeb6c007,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,81.72727272727273,75.9090909090909,11
e0012aabbeb6c007,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,73.0,81.72727272727273,75.9090909090909,11
e33353841b94349f,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,82.0,74.55555555555556,9
e33353841b94349f,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,60.0,82.0,74.55555555555556,9
b93be662490b5075,model,openai/chatgpt-4o-latest,gemini-2.0-flash,75.0,65.0,79.7,59.2,10
b93be662490b5075,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,70.0,79.7,59.2,10
6bf565657160d154,model,openai/chatgpt-4o-latest,gemini-2.0-flash,90.0,55.0,84.9,62.5,10
6bf565657160d154,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,60.0,84.9,62.5,10
1919e8193980ed65,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,70.0,77.8,72.0,10
1919e8193980ed65,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,82.0,77.8,72.0,10
6bc03bae15efab1d,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,89.2,67.6,10
6bc03bae15efab1d,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,55.0,89.2,67.6,10
4c16e2e1462efac7,model,openai/chatgpt-4o-latest,gemini-2.0-flash,90.0,45.0,70.9,46.4,10
4c16e2e1462efac7,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,50.0,70.9,46.4,10
d27dbad85632ded1,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,45.0,83.7,61.9,10
d27dbad85632ded1,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,55.0,83.7,61.9,10
7b9d921f202a67f9,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,83.11111111111111,56.888888888888886,9
7b9d921f202a67f9,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,50.0,83.11111111111111,56.888888888888886,9
73b7fb30a6f7422b,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,65.0,84.0,55.5,10
73b7fb30a6f7422b,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,80.0,84.0,55.5,10
f970d4e9dd297629,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,65.0,80.3,66.9,10
f970d4e9dd297629,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,70.0,80.3,66.9,10
eaf13e0452ecb3fd,model,openai/chatgpt-4o-latest,gemini-2.0-flash,90.0,65.0,89.7,67.8,10
eaf13e0452ecb3fd,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,80.0,89.7,67.8,10
f19c06f698e7b0ba,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,45.0,85.45454545454545,58.36363636363637,11
f19c06f698e7b0ba,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,61.0,85.45454545454545,58.36363636363637,11
41b0e105bdf081fa,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,70.0,86.33333333333333,70.77777777777777,9
41b0e105bdf081fa,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,80.0,86.33333333333333,70.77777777777777,9
929a516ce2503291,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,77.0,57.888888888888886,9
929a516ce2503291,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,60.0,77.0,57.888888888888886,9
d75533380474008d,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,80.7,48.0,10
d75533380474008d,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,50.0,80.7,48.0,10
46b20ba4f8dfe4df,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,65.0,83.8,43.9,10
46b20ba4f8dfe4df,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,68.0,83.8,43.9,10
38a2a1578b783202,model,openai/chatgpt-4o-latest,gemini-2.0-flash,75.0,65.0,61.3,44.6,10
38a2a1578b783202,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,55.0,61.3,44.6,10
b4be99323a1e580f,model,openai/chatgpt-4o-latest,gemini-2.0-flash,90.0,70.0,80.6,78.7,10
b4be99323a1e580f,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,78.0,80.6,78.7,10
d35e5d5ad94a6fe5,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,65.0,87.4,66.9,10
d35e5d5ad94a6fe5,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,70.0,87.4,66.9,10
01bf9bc3a65401a8,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,92.8,67.4,10
01bf9bc3a65401a8,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,40.0,92.8,67.4,10
b72ca9812ae25b42,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,75.0,91.9090909090909,75.9090909090909,11
b72ca9812ae25b42,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,80.0,91.9090909090909,75.9090909090909,11
8542f74c93ae8910,model,openai/chatgpt-4o-latest,gemini-2.0-flash,90.0,55.0,93.4,64.6,10
8542f74c93ae8910,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,70.0,93.4,64.6,10
35e64814cd92e3a9,model,openai/chatgpt-4o-latest,gemini-2.0-flash,65.0,35.0,75.5,46.1,10
35e64814cd92e3a9,model,openai/chatgpt-4o-latest,llama-3.3-70b,55.0,20.0,75.5,46.1,10
aa1fd2474aa46b33,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,65.0,82.88888888888889,58.333333333333336,9
aa1fd2474aa46b33,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,81.0,82.88888888888889,58.333333333333336,9
c97b24c790ed984f,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,75.0,94.6,78.5,10
c97b24c790ed984f,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,80.0,94.6,78.5,10
1a85d58f7880b9b5,model,openai/chatgpt-4o-latest,gemini-2.0-flash,72.0,45.0,76.7,63.9,10
1a85d58f7880b9b5,model,openai/chatgpt-4o-latest,llama-3.3-70b,78.0,30.0,76.7,63.9,10
86bf9e5a6cd627a6,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,87.72727272727273,78.27272727272727,11
86bf9e5a6cd627a6,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,73.0,87.72727272727273,78.27272727272727,11
2386115245cc791b,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,65.0,75.5,54.8,10
2386115245cc791b,model,openai/chatgpt-4o-latest,llama-3.3-70b,85.0,61.0,75.5,54.8,10
63ce872bc1e0be42,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,72.9090909090909,68.9090909090909,11
63ce872bc1e0be42,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,65.0,72.9090909090909,68.9090909090909,11
b577c71ef01b2768,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,71.5,65.0,10
b577c71ef01b2768,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,90.0,71.5,65.0,10
42e41f7467e16003,model,openai/chatgpt-4o-latest,gemini-2.0-flash,65.0,55.0,58.9,50.1,10
42e41f7467e16003,model,openai/chatgpt-4o-latest,llama-3.3-70b,70.0,60.0,58.9,50.1,10
c3e22d0152080e15,model,openai/chatgpt-4o-latest,gemini-2.0-flash,75.0,55.0,76.8,63.6,10
c3e22d0152080e15,model,openai/chatgpt-4o-latest,llama-3.3-70b,95.0,60.0,76.8,63.6,10
0387c8ea6f8450e9,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,80.72727272727273,56.18181818181818,11
0387c8ea6f8450e9,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,50.0,80.72727272727273,56.18181818181818,11
8db1935f44e66178,model,openai/chatgpt-4o-latest,gemini-2.0-flash,55.0,45.0,57.1,44.2,10
8db1935f44e66178,model,openai/chatgpt-4o-latest,llama-3.3-70b,55.0,40.0,57.1,44.2,10
81b1a5180a515125,model,openai/chatgpt-4o-latest,gemini-2.0-flash,75.0,55.0,46.4,40.6,10
81b1a5180a515125,model,openai/chatgpt-4o-latest,llama-3.3-70b,78.0,40.0,46.4,40.6,10
fd4e25757804841f,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,70.0,80.33333333333333,66.33333333333333,9
fd4e25757804841f,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,73.0,80.33333333333333,66.33333333333333,9
ccd94b47fc92f77c,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,63.8,57.5,10
ccd94b47fc92f77c,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,30.0,63.8,57.5,10
6bb3c2abdc1ee9d1,model,openai/chatgpt-4o-latest,gemini-2.0-flash,75.0,45.0,64.44444444444444,46.55555555555556,9
6bb3c2abdc1ee9d1,model,openai/chatgpt-4o-latest,llama-3.3-70b,85.0,58.0,64.44444444444444,46.55555555555556,9
0df1701d0efb7215,model,openai/chatgpt-4o-latest,gemini-2.0-flash,85.0,55.0,70.2,61.9,10
0df1701d0efb7215,model,openai/chatgpt-4o-latest,llama-3.3-70b,90.0,65.0,70.2,61.9,10
ddf6b20a3a784137,model,openai/chatgpt-4o-latest,gemini-2.0-flash,90.0,55.0,91.22222222222223,68.66666666666667,9
